paper_id,domain,year,primary_field,is_landmark,n_controls,control_tier,community_reach_control_mad,community_reach_control_robust_scale,community_reach_scale_used,community_reach_scale_floor_used,community_reach_mad_zero,community_reach_z_clipped,field_entropy_control_mad,field_entropy_control_robust_scale,field_entropy_scale_used,field_entropy_scale_floor_used,field_entropy_mad_zero,field_entropy_z_clipped,cross_community_adoption_control_mad,cross_community_adoption_control_robust_scale,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,cross_community_adoption_mad_zero,cross_community_adoption_z_clipped,path_shortening_control_mad,path_shortening_control_robust_scale,path_shortening_scale_used,path_shortening_scale_floor_used,path_shortening_mad_zero,path_shortening_z_clipped,modularity_shock_control_mad,modularity_shock_control_robust_scale,modularity_shock_scale_used,modularity_shock_scale_floor_used,modularity_shock_mad_zero,modularity_shock_z_clipped,partition_change_control_mad,partition_change_control_robust_scale,partition_change_scale_used,partition_change_scale_floor_used,partition_change_mad_zero,partition_change_z_clipped,boundary_mixing_control_mad,boundary_mixing_control_robust_scale,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,boundary_mixing_mad_zero,boundary_mixing_z_clipped,post_perturbation_concentration_control_mad,post_perturbation_concentration_control_robust_scale,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,post_perturbation_concentration_mad_zero,post_perturbation_concentration_z_clipped,hub_formation_control_mad,hub_formation_control_robust_scale,hub_formation_scale_used,hub_formation_scale_floor_used,hub_formation_mad_zero,hub_formation_z_clipped,n_delta_scale_floor_used,n_delta_mad_zero,n_delta_z_clipped
ipsc_reprogramming::https://openalex.org/W1981252012,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5551886189575403,0.6202365883996958,0.5551886189575403,0,0,0,0.19276069408401586,0.19702703757169052,0.24095086760501983,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.0810570215621611,0.08847413033449981,0.0810570215621611,0,0,0,0.04748945663742522,0.055693236630299285,0.04748945663742522,0,0,0,0.24004927362609316,0.25299759254403803,0.24004927362609316,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1982692107,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,152,field_year_refbin,4.4478,4.642996488490053,4.4478,0,0,0,0.5627682918714081,0.5934695091575308,0.5627682918714081,0,0,0,0.1739707165109034,0.20504723463837987,0.21746339563862926,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.011218435861143548,0.011218435861143548,1,1,0,0.10676689383881717,0.11377074405394162,0.10676689383881717,0,0,0,0.0994358931303129,0.1004226444494611,0.0994358931303129,0,0,0,0.24103558864855973,0.2673204519095474,0.24103558864855973,0,0,0,0.0,0.0017574664941997283,0.02,1,1,0,4,3,0
ipsc_reprogramming::https://openalex.org/W1983189453,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5579049443586231,0.635056111246677,0.5579049443586231,0,0,0,0.19453413906009243,0.19746828152664833,0.24316767382511553,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.0810570215621611,0.08847413033449981,0.0810570215621611,0,0,0,0.04776605825817721,0.056271071909160905,0.04776605825817721,0,0,0,0.2444356641586376,0.2588391868913052,0.2444356641586376,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1984340155,ipsc_reprogramming,2010,Genomics and Chromatin Dynamics,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0,0,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,0
ipsc_reprogramming::https://openalex.org/W1984497969,ipsc_reprogramming,2010,Plant Molecular Biology Research,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09690120310301766,0.15664798333446378,0.09690120310301766,0,0,0,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,0
ipsc_reprogramming::https://openalex.org/W1985494276,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5579049443586231,0.635056111246677,0.5579049443586231,0,0,0,0.19453413906009243,0.19746828152664833,0.24316767382511553,1,0,0,0.0,0.10894714378776647,0.09532875081429566,1,1,0,0.0022642063037254614,0.014175974814043252,0.014175974814043252,1,0,0,0.08214669351787,0.08847413033449981,0.08214669351787,0,0,0,0.04811915589621913,0.056271071909160905,0.04811915589621913,0,0,0,0.2444356641586376,0.2588391868913052,0.2444356641586376,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1986297657,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5582205534613564,0.6305859519555899,0.5582205534613564,0,0,0,0.19874607087827426,0.19874607087827426,0.2484325885978428,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0022642063037254614,0.014175974814043252,0.014175974814043252,1,0,0,0.08172641472461885,0.08847413033449981,0.08172641472461885,0,0,0,0.04811915589621913,0.055353894506158394,0.04811915589621913,0,0,0,0.24505888151299404,0.2588391868913052,0.24505888151299404,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1986371962,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,1,0.5582205534613564,0.6305859519555899,0.5582205534613564,0,0,0,0.19874607087827426,0.19874607087827426,0.2484325885978428,1,0,0,0.0,0.10894714378776647,0.09532875081429566,1,1,1,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.08172641472461885,0.08847413033449981,0.08172641472461885,0,0,0,0.04811915589621913,0.056271071909160905,0.04811915589621913,0,0,0,0.2406724909804496,0.2588391868913052,0.2406724909804496,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,2
ipsc_reprogramming::https://openalex.org/W1986744301,ipsc_reprogramming,2010,CRISPR and Genetic Engineering,0,103,field_year,4.4478,6.2426843542723365,4.4478,0,0,0,0.4829075049319661,0.4829075049319661,0.4829075049319661,0,0,0,0.12054430217669652,0.35832308172850724,0.22395192608031703,1,0,0,0.0,0.0483779453736535,0.04233070220194682,1,1,1,0.0,0.004254815044509558,0.010732932741419076,1,1,0,0.09884238459777085,0.09884238459777085,0.09884238459777085,0,0,0,0.17107600929100267,0.21076606808818465,0.17107600929100267,0,0,0,0.1956316460127425,0.2531725215916918,0.1956316460127425,0,0,0,0.0,0.0007660425469024636,0.02,1,1,0,4,3,1
ipsc_reprogramming::https://openalex.org/W1986826815,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5583682582872064,0.635056111246677,0.5583682582872064,0,0,0,0.19874607087827426,0.19874607087827426,0.2484325885978428,1,0,0,0.0,0.10894714378776647,0.09532875081429566,1,1,0,0.0021209151144714554,0.0139742481184192,0.0139742481184192,1,0,0,0.08172641472461885,0.08847413033449981,0.08172641472461885,0,0,0,0.04776605825817721,0.056271071909160905,0.04776605825817721,0,0,0,0.24505888151299404,0.2588391868913052,0.24505888151299404,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1986940374,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,152,field_year_refbin,3.7064999999999997,4.642996488490053,3.7064999999999997,0,0,0,0.5729973554494548,0.5934695091575308,0.5729973554494548,0,0,0,0.1739707165109034,0.20504723463837987,0.21746339563862926,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.011218435861143548,0.011218435861143548,1,1,0,0.10676689383881717,0.11377074405394162,0.10676689383881717,0,0,0,0.10084259233194462,0.10084259233194462,0.10084259233194462,0,0,0,0.24561151457448563,0.2673204519095474,0.24561151457448563,0,0,0,0.0,0.0017574664941997283,0.02,1,1,0,4,3,0
ipsc_reprogramming::https://openalex.org/W1986944049,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,152,field_year_refbin,3.7064999999999997,4.642996488490053,3.7064999999999997,0,0,0,0.5725731842258173,0.5934695091575308,0.5725731842258173,0,0,0,0.1756493975903614,0.20504723463837987,0.21956174698795178,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.011218435861143548,0.011218435861143548,1,1,0,0.10484819993875687,0.11377074405394162,0.10484819993875687,0,0,0,0.09850370151869159,0.10011328161705595,0.09850370151869159,0,0,0,0.24824147422894957,0.2673204519095474,0.24824147422894957,0,0,0,0.0,0.0017574664941997283,0.02,1,1,0,4,3,0
ipsc_reprogramming::https://openalex.org/W1987296030,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,152,field_year_refbin,3.7064999999999997,4.642996488490053,3.7064999999999997,0,0,0,0.5725731842258173,0.5934695091575308,0.5725731842258173,0,0,0,0.1756493975903614,0.20504723463837987,0.21956174698795178,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.011218435861143548,0.011218435861143548,1,1,0,0.10676689383881717,0.11377074405394162,0.10676689383881717,0,0,0,0.09850370151869159,0.1004226444494611,0.09850370151869159,0,0,0,0.24824147422894957,0.2673204519095474,0.24824147422894957,0,0,0,0.0,0.0017574664941997283,0.02,1,1,0,4,3,0
ipsc_reprogramming::https://openalex.org/W1987467507,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5579049443586231,0.635056111246677,0.5579049443586231,0,0,0,0.1969726259021977,0.19706743986605219,0.2462157823777471,1,0,0,0.0,0.10894714378776647,0.09532875081429566,1,1,0,0.0021209151144714554,0.0139742481184192,0.0139742481184192,1,0,1,0.08214669351787,0.08847413033449981,0.08214669351787,0,0,0,0.04748945663742522,0.056271071909160905,0.04748945663742522,0,0,0,0.24505888151299404,0.2588391868913052,0.24505888151299404,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,1
ipsc_reprogramming::https://openalex.org/W1988627620,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,152,field_year_refbin,3.7064999999999997,4.447739065974797,3.7064999999999997,0,0,1,0.5627682918714081,0.5830169939267902,0.5627682918714081,0,0,0,0.17061666666666664,0.20504723463837987,0.2132708333333333,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.011218435861143548,0.011218435861143548,1,1,0,0.1043037760503378,0.11370099540287051,0.1043037760503378,0,0,0,0.0994358931303129,0.1004226444494611,0.0994358931303129,0,0,0,0.24366554830302367,0.2673204519095474,0.24366554830302367,0,0,0,0.0,0.0017574664941997283,0.02,1,1,0,4,3,1
ipsc_reprogramming::https://openalex.org/W1989208952,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5583682582872064,0.635056111246677,0.5583682582872064,0,0,0,0.19453413906009243,0.19746828152664833,0.24316767382511553,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.0810570215621611,0.08847413033449981,0.0810570215621611,0,0,0,0.04748945663742522,0.055693236630299285,0.04748945663742522,0,0,0,0.2444356641586376,0.2588391868913052,0.2444356641586376,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1989339219,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5583682582872064,0.635056111246677,0.5583682582872064,0,0,0,0.19453413906009243,0.19746828152664833,0.24316767382511553,1,0,0,0.0,0.10894714378776647,0.09532875081429566,1,1,0,0.0022642063037254614,0.014175974814043252,0.014175974814043252,1,0,0,0.08214669351787,0.08847413033449981,0.08214669351787,0,0,0,0.04748945663742522,0.056271071909160905,0.04748945663742522,0,0,0,0.2444356641586376,0.2588391868913052,0.2444356641586376,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1990110626,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,56,field_year_refbin,2.9652,3.9016777214202105,2.9652,0,0,0,0.3682444087982383,0.4518494415217264,0.3682444087982383,0,0,0,0.1487072398190045,0.228526837968898,0.1858840497737556,1,0,0,0.0,0.014535283090111971,0.0284497333853557,1,1,0,0.0,0.016230140829843556,0.016230140829843556,1,1,0,0.118047785124185,0.14455969588353695,0.118047785124185,0,0,0,0.08226754075538958,0.15371900234299166,0.08226754075538958,0,0,0,0.2025714900484132,0.2025714900484132,0.2025714900484132,0,0,0,0.0,0.0,0.02,1,1,0,4,3,0
ipsc_reprogramming::https://openalex.org/W1994029368,ipsc_reprogramming,2010,CRISPR and Genetic Engineering,0,103,field_year,4.4478,6.2426843542723365,4.4478,0,0,0,0.4829075049319661,0.4829075049319661,0.4829075049319661,0,0,0,0.12054430217669652,0.35832308172850724,0.22395192608031703,1,0,0,0.0,0.0483779453736535,0.04233070220194682,1,1,0,0.0,0.004254815044509558,0.010732932741419076,1,1,0,0.09833605051080992,0.09833605051080992,0.09833605051080992,0,0,0,0.17107600929100267,0.2084557532721728,0.17107600929100267,0,0,0,0.1956316460127425,0.2531725215916918,0.1956316460127425,0,0,0,0.0,0.0007660425469024636,0.02,1,1,0,4,3,0
ipsc_reprogramming::https://openalex.org/W1994142477,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5582205534613564,0.6305859519555899,0.5582205534613564,0,0,0,0.19874607087827426,0.19874607087827426,0.2484325885978428,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.08172641472461885,0.08847413033449981,0.08172641472461885,0,0,0,0.048388293224937734,0.056271071909160905,0.048388293224937734,0,0,0,0.24505888151299404,0.2588391868913052,0.24505888151299404,0,0,0,0.0,3.469446951953614e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1994202713,ipsc_reprogramming,2010,Epigenetics and DNA Methylation,0,58,field_all_years,2.9652,3.5211267605633805,2.9652,0,0,0,0.5367009883178366,0.6368645846566635,0.5367009883178366,0,0,0,0.2420888811188812,0.24424014075217693,0.3026111013986015,1,0,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.011586563956071506,0.04055451769298036,0.04055451769298036,1,0,0,0.1961555301224269,0.1961555301224269,0.1961555301224269,0,0,0,0.20679737497831674,0.22482596478234274,0.20679737497831674,0,0,0,0.16344674763653852,0.30174600078033553,0.16344674763653852,0,0,0,0.0,0.0,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1995765796,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5579049443586231,0.635056111246677,0.5579049443586231,0,0,0,0.19453413906009243,0.19746828152664833,0.24316767382511553,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0022642063037254614,0.014175974814043252,0.014175974814043252,1,0,0,0.08142913603159738,0.08847413033449981,0.08142913603159738,0,0,0,0.04776605825817721,0.056271071909160905,0.04776605825817721,0,0,0,0.2444356641586376,0.2588391868913052,0.2444356641586376,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1995959676,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5551886189575403,0.635056111246677,0.5551886189575403,0,0,0,0.19453413906009243,0.19746828152664833,0.24316767382511553,1,0,0,0.0,0.10894714378776647,0.09532875081429566,1,1,1,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.08172641472461885,0.08847413033449981,0.08172641472461885,0,0,0,0.04748945663742522,0.056271071909160905,0.04748945663742522,0,0,0,0.24004927362609316,0.2588391868913052,0.24004927362609316,0,0,0,0.0,3.469446951953614e-18,0.02,1,1,0,4,2,1
ipsc_reprogramming::https://openalex.org/W1996676239,ipsc_reprogramming,2010,Epigenetics and DNA Methylation,0,58,field_all_years,2.9652,3.5211267605633805,2.9652,0,0,0,0.5650516952565301,0.6368645846566635,0.5650516952565301,0,0,0,0.2394969230769231,0.24424014075217693,0.29937115384615387,1,0,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.011586563956071506,0.04055451769298036,0.04055451769298036,1,0,0,0.1999939668505116,0.20027636893559014,0.1999939668505116,0,0,0,0.19612389524858706,0.22482596478234274,0.19612389524858706,0,0,0,0.16564623424780353,0.30174600078033553,0.16564623424780353,0,0,0,0.0,0.0,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1997924072,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5579049443586231,0.635056111246677,0.5579049443586231,0,0,0,0.19453413906009243,0.19746828152664833,0.24316767382511553,1,0,0,0.0,0.10894714378776647,0.09532875081429566,1,1,0,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.08172641472461885,0.08847413033449981,0.08172641472461885,0,0,0,0.04776605825817721,0.056271071909160905,0.04776605825817721,0,0,0,0.2444356641586376,0.2588391868913052,0.2444356641586376,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1998421041,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,152,field_year_refbin,4.4478,4.642996488490053,4.4478,0,0,0,0.5627682918714081,0.5934695091575308,0.5627682918714081,0,0,0,0.17061666666666664,0.20158668227337756,0.2132708333333333,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.011218435861143548,0.011218435861143548,1,1,0,0.1043037760503378,0.11370099540287051,0.1043037760503378,0,0,0,0.09850370151869159,0.10011328161705595,0.09850370151869159,0,0,0,0.24366554830302367,0.2589076265757238,0.24366554830302367,0,0,0,0.0,0.0017574664941997283,0.02,1,1,0,4,3,0
ipsc_reprogramming::https://openalex.org/W1998450540,ipsc_reprogramming,2010,Erythrocyte Function and Pathophysiology,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021461440139486837,0.021461440139486837,1,1,1,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0,0,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,1
ipsc_reprogramming::https://openalex.org/W1998517807,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5579049443586231,0.635056111246677,0.5579049443586231,0,0,0,0.19453413906009243,0.19746828152664833,0.24316767382511553,1,0,0,0.0,0.10894714378776647,0.09532875081429566,1,1,0,0.0022642063037254614,0.014175974814043252,0.014175974814043252,1,0,0,0.08214669351787,0.08847413033449981,0.08214669351787,0,0,0,0.04776605825817721,0.056271071909160905,0.04776605825817721,0,0,0,0.2444356641586376,0.2588391868913052,0.2444356641586376,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1999519607,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5551886189575403,0.6311247761531883,0.5551886189575403,0,0,0,0.19276069408401586,0.19702703757169052,0.24095086760501983,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0022642063037254614,0.014175974814043252,0.014175974814043252,1,0,0,0.08142913603159738,0.08847413033449981,0.08142913603159738,0,0,0,0.048388293224937734,0.056271071909160905,0.048388293224937734,0,0,0,0.24004927362609316,0.25299759254403803,0.24004927362609316,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W1999574290,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5551886189575403,0.6202365883996958,0.5551886189575403,0,0,0,0.19276069408401586,0.19702703757169052,0.24095086760501983,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0022642063037254614,0.014175974814043252,0.014175974814043252,1,0,0,0.08142913603159738,0.08809777138347104,0.08142913603159738,0,0,0,0.04776605825817721,0.056271071909160905,0.04776605825817721,0,0,0,0.2406724909804496,0.2588391868913052,0.2406724909804496,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W2000399153,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5579049443586231,0.635056111246677,0.5579049443586231,0,0,0,0.19453413906009243,0.19746828152664833,0.24316767382511553,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.08214669351787,0.08847413033449981,0.08214669351787,0,0,0,0.04811915589621913,0.056271071909160905,0.04811915589621913,0,0,0,0.2444356641586376,0.2588391868913052,0.2444356641586376,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W2000566059,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5582205534613564,0.6305859519555899,0.5582205534613564,0,0,0,0.1969726259021977,0.19706743986605219,0.2462157823777471,1,0,0,0.0,0.10894714378776647,0.09532875081429566,1,1,0,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.0810570215621611,0.08847413033449981,0.0810570215621611,0,0,0,0.04776605825817721,0.056271071909160905,0.04776605825817721,0,0,0,0.2406724909804496,0.2588391868913052,0.2406724909804496,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W2001284661,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,1,0.5582205534613564,0.6305859519555899,0.5582205534613564,0,0,0,0.19874607087827426,0.19874607087827426,0.2484325885978428,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.08214669351787,0.08847413033449981,0.08214669351787,0,0,0,0.04811915589621913,0.056271071909160905,0.04811915589621913,0,0,0,0.24505888151299404,0.2588391868913052,0.24505888151299404,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,1
ipsc_reprogramming::https://openalex.org/W2002232446,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,152,field_year_refbin,3.7064999999999997,4.642996488490053,3.7064999999999997,0,0,0,0.5627682918714081,0.5830169939267902,0.5627682918714081,0,0,0,0.17061666666666664,0.20158668227337756,0.2132708333333333,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.011218435861143548,0.011218435861143548,1,1,0,0.1043037760503378,0.11370099540287051,0.1043037760503378,0,0,0,0.09850370151869159,0.10011328161705595,0.09850370151869159,0,0,0,0.24366554830302367,0.2589076265757238,0.24366554830302367,0,0,0,0.0,0.0017574664941997283,0.02,1,1,0,4,3,0
ipsc_reprogramming::https://openalex.org/W2002943691,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,56,field_year_refbin,2.9652,3.1213421771361682,2.9652,0,0,1,0.3682444087982383,0.4518494415217264,0.3682444087982383,0,0,0,0.14658849945752156,0.228526837968898,0.18323562432190194,1,0,0,0.0,0.014535283090111971,0.0284497333853557,1,1,0,0.0,0.016230140829843556,0.016230140829843556,1,1,0,0.118047785124185,0.14455969588353695,0.118047785124185,0,0,0,0.08918042355529748,0.15371900234299166,0.08918042355529748,0,0,0,0.2025714900484132,0.2025714900484132,0.2025714900484132,0,0,0,0.0,0.0,0.02,1,1,0,4,3,1
ipsc_reprogramming::https://openalex.org/W2003384887,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5551886189575403,0.6202365883996958,0.5551886189575403,0,0,0,0.19276069408401586,0.19702703757169052,0.24095086760501983,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0022642063037254614,0.014175974814043252,0.014175974814043252,1,0,0,0.08142913603159738,0.08847413033449981,0.08142913603159738,0,0,0,0.04748945663742522,0.055693236630299285,0.04748945663742522,0,0,0,0.24004927362609316,0.25299759254403803,0.24004927362609316,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W2004956789,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5582205534613564,0.6305859519555899,0.5582205534613564,0,0,0,0.1969726259021977,0.19706743986605219,0.2462157823777471,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0021209151144714554,0.014175974814043252,0.014175974814043252,1,0,0,0.08172641472461885,0.08847413033449981,0.08172641472461885,0,0,0,0.04811915589621913,0.056271071909160905,0.04811915589621913,0,0,0,0.2406724909804496,0.2588391868913052,0.2406724909804496,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
ipsc_reprogramming::https://openalex.org/W2006613197,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,0,320,field_year_refbin,2.9652,4.291845493562231,2.9652,0,0,0,0.5582205534613564,0.6305859519555899,0.5582205534613564,0,0,0,0.1969726259021977,0.19706743986605219,0.2462157823777471,1,0,0,0.0,0.11512455915717591,0.10073398926252893,1,1,0,0.0022642063037254614,0.014175974814043252,0.014175974814043252,1,0,0,0.08214669351787,0.08847413033449981,0.08214669351787,0,0,0,0.04811915589621913,0.056271071909160905,0.04811915589621913,0,0,0,0.2406724909804496,0.2588391868913052,0.2406724909804496,0,0,0,0.0,3.800588715305073e-18,0.02,1,1,0,4,2,0
